"date","close","volume","open","high","low"
"2016/10/10","103.3300","6695571.0000","103.1800","104.5300","102.7600"
"2016/10/07","104.8200","8657947.0000","103.9800","106.5000","103.5501"
"2016/10/06","105.0700","6585271.0000","104.9700","105.4700","103.8800"
"2016/10/05","106.2800","12917110.0000","103.5000","106.9700","103.4301"
"2016/10/04","102.3400","12126550.0000","103.1900","104.4400","101.8600"
"2016/10/03","102.6300","15329730.0000","98.0000","103.3900","98.0000"
"2016/09/30","98.5500","9804739.0000","96.9000","99.5300","96.7900"
"2016/09/29","96.6700","6214034.0000","97.3100","98.3100","96.6000"
"2016/09/28","97.4800","7233581.0000","97.1000","97.5900","96.0200"
"2016/09/27","97.0700","9670587.0000","95.0400","97.6400","95.0000"
"2016/09/26","94.5600","6737852.0000","95.3800","95.3800","94.0400"
"2016/09/23","95.9400","6174848.0000","95.7500","96.9700","95.4300"
"2016/09/22","95.8300","11208200.0000","95.5400","95.8800","94.2300"
"2016/09/21","94.8800","20023370.0000","96.9000","97.1000","93.2600"
"2016/09/20","98.2500","4734659.0000","98.7800","99.1600","97.6600"
"2016/09/19","98.0600","8612097.0000","99.9000","100.3500","97.8200"
"2016/09/16","99.4800","9436803.0000","97.1000","99.4900","97.0400"
"2016/09/15","97.3400","5294899.0000","97.2300","97.9700","96.5300"
"2016/09/14","97.0100","8527841.0000","97.3500","98.3500","96.9600"
"2016/09/13","96.0900","11777170.0000","97.1700","98.0000","95.3300"
"2016/09/12","99.0500","7707924.0000","95.9100","99.2900","95.7100"
"2016/09/09","96.5000","7355482.0000","99.0600","99.3900","96.5000"
"2016/09/08","99.6600","5199596.0000","99.2300","100.0500","98.8200"
"2016/09/07","99.1500","6463245.0000","100.1100","100.1900","98.4200"
"2016/09/06","100.0900","9026070.0000","97.7600","100.3200","97.6490"
"2016/09/02","97.3800","4244858.0000","97.9000","98.1800","97.0100"
"2016/09/01","97.3800","4146339.0000","97.8100","97.9800","96.9160"
"2016/08/31","97.4500","4687089.0000","97.4800","97.8800","96.7600"
"2016/08/30","97.4500","6086065.0000","97.8400","98.8500","97.1400"
"2016/08/29","97.3000","8001138.0000","96.9700","98.4497","96.5700"
"2016/08/26","97.5800","6609793.0000","97.3300","97.9500","96.5700"
"2016/08/25","97.3200","10801210.0000","96.3800","98.2450","96.0400"
"2016/08/24","95.1800","6258129.0000","96.1300","96.3600","94.9100"
"2016/08/23","95.9400","5236739.0000","95.6800","96.5900","95.4800"
"2016/08/22","95.2600","5824860.0000","95.6700","96.1300","94.9500"
"2016/08/19","95.8700","6940723.0000","96.0500","96.7800","95.5100"
"2016/08/18","96.1600","7251903.0000","95.9800","97.2168","95.1700"
"2016/08/17","96.3700","8268266.0000","94.9400","96.9300","94.8500"
"2016/08/16","95.1200","6259096.0000","95.1900","95.6100","94.4000"
"2016/08/15","95.3100","7301004.0000","96.8300","96.9100","95.2400"
"2016/08/12","96.5900","6588515.0000","95.5300","96.8300","95.0800"
"2016/08/11","95.8900","8540386.0000","94.6000","96.3300","94.3700"
"2016/08/10","93.9300","6487433.0000","94.4000","94.7500","92.9500"
"2016/08/09","93.9900","9171694.0000","95.1200","95.8100","93.4800"
"2016/08/08","95.1100","10128340.0000","95.9100","95.9300","94.0000"
"2016/08/05","97.0300","18338910.0000","93.7700","97.7400","93.5600"
"2016/08/04","93.4400","6040820.0000","93.2000","93.7319","91.8200"
"2016/08/03","93.1000","7028459.0000","93.2800","94.6700","92.5500"
"2016/08/02","93.5600","9815363.0000","94.0000","94.0800","92.1800"
"2016/08/01","94.3700","10656290.0000","91.2300","94.6700","90.5000"
"2016/07/29","91.2500","6949311.0000","91.1900","91.7490","90.5900"
"2016/07/28","91.6500","6214650.0000","91.9200","92.2100","90.6800"
"2016/07/27","92.0400","8705230.0000","91.5000","92.0600","90.1000"
"2016/07/26","91.4100","19556580.0000","91.0300","93.1000","90.9000"
"2016/07/25","87.6600","14122030.0000","85.7300","87.8700","85.0100"
"2016/07/22","85.8900","11354940.0000","86.4800","86.5000","85.1100"
"2016/07/21","85.9900","16065660.0000","88.3000","88.3800","85.2100"
"2016/07/20","87.9100","23484270.0000","86.6700","88.4900","85.8200"
"2016/07/19","85.8400","55584670.0000","85.4300","86.7500","84.5000"
"2016/07/18","98.8100","26466720.0000","98.4300","99.8400","97.2400"
"2016/07/15","98.3900","9004435.0000","98.5200","98.7000","97.4100"
"2016/07/14","98.0200","9868138.0000","97.0000","98.2700","96.8000"
"2016/07/13","96.4300","8763798.0000","96.2600","96.7200","94.8000"
"2016/07/12","95.9700","11593940.0000","95.0700","96.7200","94.0900"
"2016/07/11","94.6700","13250550.0000","96.1900","96.8690","94.3000"
"2016/07/08","97.0600","8330158.0000","96.0000","97.4100","95.3000"
"2016/07/07","95.1000","9906283.0000","94.7000","95.3800","93.1800"
"2016/07/06","94.6000","16278580.0000","95.0300","96.0000","93.5500"
"2016/07/05","97.9100","25856050.0000","95.2000","101.2700","93.3100"
"2016/07/01","96.6700","16157650.0000","95.0000","97.0000","94.8000"
"2016/06/30","91.4800","9015191.0000","90.9100","91.7201","89.9000"
"2016/06/29","91.0600","11673630.0000","89.6700","91.9700","88.7000"
"2016/06/28","87.9700","11529090.0000","87.4100","88.8800","86.4100"
"2016/06/27","85.3300","13760580.0000","87.8800","88.0000","84.8100"
"2016/06/24","88.4400","11231980.0000","87.5300","90.4900","87.2100"
"2016/06/23","91.6600","10771380.0000","90.6200","91.6800","88.1500"
"2016/06/22","90.0100","9435408.0000","90.7800","91.9800","89.7700"
"2016/06/21","90.9900","15172340.0000","93.8700","93.8800","90.7700"
"2016/06/20","93.8000","9018143.0000","95.2200","95.8800","93.6500"
"2016/06/17","94.4500","8044177.0000","95.7500","95.7700","94.2000"
"2016/06/16","95.4400","7540702.0000","94.1800","95.5600","93.2474"
"2016/06/15","94.2900","7673271.0000","94.6100","95.4600","93.5000"
"2016/06/14","94.1200","9462854.0000","94.1600","95.8000","93.2700"
"2016/06/13","93.8500","13475030.0000","95.0200","97.2000","93.6200"
"2016/06/10","93.7500","12895820.0000","94.8800","95.3500","93.2800"
"2016/06/09","97.0900","8922203.0000","97.2200","98.4330","96.6640"
"2016/06/08","97.8600","9411635.0000","100.0200","100.2800","97.6000"
"2016/06/07","99.8900","6465575.0000","101.2000","101.6300","99.7700"
"2016/06/06","100.7400","6824314.0000","100.2900","101.0712","99.7200"
"2016/06/03","99.5900","9208587.0000","100.9900","101.0000","98.5300"
"2016/06/02","101.2500","7984791.0000","101.3900","102.1500","100.7700"
"2016/06/01","101.5100","8387248.0000","101.5000","101.9200","100.1600"
"2016/05/31","102.5700","8716674.0000","102.9500","103.4500","102.1300"
"2016/05/27","103.3000","9082200.0000","102.4400","103.5000","101.4400"
"2016/05/26","102.8100","17810040.0000","103.2100","104.0000","101.3800"
"2016/05/25","100.2000","15153600.0000","99.0000","100.3100","98.3000"
"2016/05/24","97.8900","21230620.0000","95.9800","99.1400","95.7500"
"2016/05/23","94.8900","13975830.0000","92.9800","95.2924","92.8500"
"2016/05/20","92.4900","15035800.0000","90.0800","93.2800","89.9800"
"2016/05/19","89.5500","11446870.0000","90.1600","91.2700","88.3000"
"2016/05/18","90.5000","13893610.0000","88.2500","91.7200","88.2500"
"2016/05/17","88.6300","11564310.0000","89.0000","90.8700","88.1720"
"2016/05/16","89.1200","11241770.0000","87.5600","90.0000","86.1500"
"2016/05/13","87.8800","11561810.0000","87.3900","88.5900","86.2600"
"2016/05/12","87.7400","20377210.0000","90.3200","90.4100","85.7400"
"2016/05/11","90.0200","11681150.0000","92.4000","92.5900","89.9000"
"2016/05/10","92.8900","11172090.0000","91.1400","93.2500","91.0900"
"2016/05/09","90.5400","9535874.0000","90.7300","91.8280","89.9000"
"2016/05/06","90.8400","10431350.0000","88.8300","90.8800","88.1100"
"2016/05/05","89.3700","10360730.0000","90.9100","92.0775","89.2500"
"2016/05/04","90.7900","7378055.0000","91.0000","92.1600","90.3500"
"2016/05/03","91.5400","10585600.0000","92.0800","93.2500","91.3000"
"2016/05/02","93.1100","12532080.0000","90.4100","93.2200","89.8901"
"2016/04/29","90.0300","13965730.0000","90.5000","90.5600","88.2100"
"2016/04/28","90.2800","11457450.0000","91.5000","92.6700","90.0900"
"2016/04/27","91.0400","12204780.0000","92.1800","92.5000","90.2100"
"2016/04/26","92.4300","15272700.0000","93.5000","93.5500","91.2500"
"2016/04/25","93.5600","14972770.0000","95.7000","95.7461","92.8000"
"2016/04/22","95.9000","15800310.0000","94.8470","96.6900","94.2100"
"2016/04/21","94.9800","19897510.0000","97.3100","97.3800","94.7800"
"2016/04/20","96.7700","25643260.0000","94.3400","96.9800","93.1400"
"2016/04/19","94.3400","55668150.0000","99.4900","101.3700","94.2000"
"2016/04/18","108.4000","30667210.0000","109.9000","110.7000","106.0200"
"2016/04/15","111.5100","11731280.0000","110.6400","111.8500","109.7803"
"2016/04/14","110.4200","9546279.0000","110.0100","111.6400","109.1500"
"2016/04/13","109.6500","16691020.0000","108.0000","111.2800","107.8800"
"2016/04/12","106.9800","12406400.0000","103.1500","107.2200","102.2100"
"2016/04/11","102.6800","7441959.0000","104.0400","104.9800","102.6200"
"2016/04/08","103.8100","7842263.0000","105.1200","105.3260","102.8200"
"2016/04/07","104.4500","10767280.0000","104.3100","106.4350","103.6000"
"2016/04/06","104.8300","9596782.0000","105.3000","106.4400","104.2500"
"2016/04/05","104.9400","10041100.0000","103.4700","105.7500","103.2500"
"2016/04/04","104.3500","10928410.0000","105.9000","105.9200","103.2000"
"2016/04/01","105.7000","14171930.0000","102.9300","105.7900","102.4700"
"2016/03/31","102.2300","9745408.0000","102.4300","103.5300","101.0500"
"2016/03/30","102.1900","14698280.0000","104.6500","104.9100","101.4805"
"2016/03/29","104.1300","15997190.0000","101.0800","104.3300","101.0000"
"2016/03/28","101.2100","12416690.0000","98.3400","101.4400","97.8200"
"2016/03/24","98.3600","10660920.0000","98.6400","98.8500","97.0700"
"2016/03/23","99.5900","8306821.0000","99.7500","100.3900","98.8100"
"2016/03/22","99.8400","9045694.0000","100.4800","101.5200","99.2000"
"2016/03/21","101.0600","9570501.0000","101.1500","102.1000","99.5000"
"2016/03/18","101.1200","15445740.0000","100.5000","102.4100","100.0100"
"2016/03/17","99.7200","13800360.0000","99.0500","101.3900","99.0000"
"2016/03/16","99.3500","12613550.0000","97.5300","99.7300","97.5000"
"2016/03/15","97.8600","9681365.0000","97.8700","98.5100","96.4300"
"2016/03/14","98.1300","11234780.0000","97.2000","99.4200","97.1700"
"2016/03/11","97.6600","15103650.0000","99.5100","99.6000","96.0500"
"2016/03/10","97.3600","16986580.0000","98.1800","99.7400","95.4500"
"2016/03/09","98.0000","12281550.0000","96.8200","98.3700","95.0000"
"2016/03/08","96.2300","14773970.0000","95.0000","98.2800","94.5000"
"2016/03/07","95.4900","23875100.0000","101.0000","101.7900","95.2500"
"2016/03/04","101.5800","23404360.0000","98.7600","102.2200","98.3200"
"2016/03/03","97.9300","15308950.0000","97.8300","98.3500","95.3900"
"2016/03/02","97.6100","19094740.0000","98.0100","99.4800","95.9000"
"2016/03/01","98.3000","17011470.0000","94.5800","99.1600","93.6100"
"2016/02/29","93.4100","13649060.0000","94.8100","97.2000","93.3400"
"2016/02/26","94.7900","16951480.0000","95.3000","97.4800","94.2500"
"2016/02/25","94.5300","17878630.0000","91.0800","94.8100","90.2100"
"2016/02/24","91.6100","15951460.0000","88.5000","91.7600","86.7000"
"2016/02/23","89.1200","12731470.0000","91.4000","92.4900","89.0500"
"2016/02/22","91.9300","16307790.0000","90.7500","93.1100","88.3000"
"2016/02/19","89.2300","14249750.0000","89.9800","91.4000","88.0300"
"2016/02/18","90.4900","17679020.0000","94.8000","94.9000","90.3100"
"2016/02/17","94.7600","18282820.0000","90.1300","94.7700","89.6400"
"2016/02/16","89.0500","16347780.0000","89.0000","90.1400","87.5400"
"2016/02/12","87.4000","19062710.0000","86.6400","89.7200","85.2600"
"2016/02/11","86.3500","21791550.0000","87.4200","88.3900","82.9110"
"2016/02/10","88.4500","23124460.0000","89.0000","92.2100","87.4200"
"2016/02/09","86.1300","25866630.0000","81.7500","88.4000","81.5500"
"2016/02/08","83.3200","25007100.0000","80.5700","84.7000","79.9500"
"2016/02/05","82.7900","25902100.0000","88.2300","88.9500","81.8600"
"2016/02/04","89.7100","19091590.0000","89.5000","91.2500","86.5400"
"2016/02/03","90.7400","27444120.0000","92.4100","92.6900","86.1400"
"2016/02/02","91.4900","21891050.0000","95.5400","96.6500","90.7300"
"2016/02/01","94.0900","19650570.0000","91.7900","97.1800","91.3000"
"2016/01/29","91.8400","20447090.0000","92.0000","94.3900","90.6300"
"2016/01/28","94.4100","24512180.0000","93.8400","95.2500","90.1100"
"2016/01/27","91.1500","25480410.0000","96.6100","97.8495","90.5900"
"2016/01/26","97.8300","22050540.0000","99.7400","100.5500","94.8500"
"2016/01/25","99.1200","20279660.0000","99.7800","102.6800","99.0000"
"2016/01/22","100.7200","26783360.0000","104.7230","104.9900","99.2200"
"2016/01/21","102.3500","30955550.0000","108.3200","108.5100","102.1000"
"2016/01/20","107.7400","52944410.0000","108.9100","109.9900","97.0501"
"2016/01/19","107.8900","35096370.0000","106.5700","110.1400","105.5500"
"2016/01/15","104.0400","19690630.0000","102.4300","105.5000","101.7200"
"2016/01/14","107.0600","23643610.0000","105.6500","109.2500","101.2100"
"2016/01/13","106.5600","24884940.0000","114.4300","114.4800","104.5300"
"2016/01/12","116.5800","15085830.0000","116.1100","117.7800","115.0800"
"2016/01/11","114.9700","21879520.0000","112.1300","116.7900","111.2000"
"2016/01/08","111.3900","18025770.0000","116.3300","117.7200","111.1000"
"2016/01/07","114.5600","33608880.0000","116.3600","122.1800","112.2900"
"2016/01/06","117.6800","32852210.0000","105.2900","117.9100","104.9600"
"2016/01/05","107.6600","17648620.0000","110.4500","110.5800","105.8500"
"2016/01/04","109.9600","20762780.0000","109.0000","110.0000","105.2100"
