"date","close","volume","open","high","low"
"2016/06/15","0.4436","4000.0000","0.4364","0.4436","0.4364"
"2016/06/14","0.4308","2000.0000","0.4308","0.4308","0.4308"
"2016/06/13","0.4211","0.0000","0.4211","0.4211","0.4211"
"2016/06/10","0.4211","5311.0000","0.4380","0.4425","0.4204"
"2016/06/09","0.4495","1010.0000","0.4495","0.4495","0.4495"
"2016/06/08","0.4122","0.0000","0.4122","0.4122","0.4122"
"2016/06/07","0.4122","0.0000","0.4122","0.4122","0.4122"
"2016/06/06","0.4122","0.0000","0.4122","0.4122","0.4122"
"2016/06/03","0.4122","100.0000","0.4122","0.4122","0.4122"
"2016/06/02","0.3919","0.0000","0.3919","0.3919","0.3919"
"2016/06/01","0.3919","6150.0000","0.3995","0.3995","0.3919"
"2016/05/31","0.4287","2335.0000","0.4600","0.4600","0.4102"
"2016/05/27","0.4121","1000.0000","0.4121","0.4121","0.4121"
"2016/05/26","0.4108","5000.0000","0.4109","0.4109","0.4108"
"2016/05/25","0.4042","0.0000","0.4042","0.4042","0.4042"
"2016/05/24","0.4042","0.0000","0.4042","0.4042","0.4042"
"2016/05/23","0.4042","0.0000","0.4042","0.4042","0.4042"
"2016/05/20","0.4042","0.0000","0.4042","0.4042","0.4042"
"2016/05/19","0.4042","0.0000","0.4042","0.4042","0.4042"
"2016/05/18","0.4042","15540.0000","0.4454","0.4454","0.4042"
"2016/05/17","0.4550","1210.0000","0.4582","0.4582","0.4505"
"2016/05/16","0.4617","0.0000","0.4617","0.4617","0.4617"
"2016/05/13","0.4617","1650.0000","0.5088","0.5088","0.4610"
"2016/05/12","0.5191","1000.0000","0.5191","0.5191","0.5191"
"2016/05/11","0.5259","1800.0000","0.4610","0.5259","0.4610"
"2016/05/10","0.4854","2175.0000","0.5290","0.5290","0.4468"
"2016/05/09","0.5208","2443.0000","0.5291","0.5291","0.5208"
"2016/05/06","0.5158","300.0000","0.5158","0.5158","0.5158"
"2016/05/05","0.5271","200.0000","0.5271","0.5271","0.5271"
"2016/05/04","0.5320","0.0000","0.5320","0.5320","0.5320"
"2016/05/03","0.5320","810.0000","0.5393","0.5393","0.5320"
"2016/05/02","0.5481","1800.0000","0.5444","0.5481","0.5444"
"2016/04/29","0.5234","1000.0000","0.5234","0.5234","0.5234"
"2016/04/28","0.5285","2250.0000","0.5265","0.5285","0.5265"
"2016/04/27","0.5411","2790.0000","0.4980","0.5411","0.4868"
"2016/04/26","0.5195","480.0000","0.5430","0.5430","0.5195"
"2016/04/25","0.5380","400.0000","0.5380","0.5380","0.5380"
"2016/04/22","0.4714","5500.0000","0.4703","0.4714","0.4703"
"2016/04/21","0.4703","4000.0000","0.5390","0.5390","0.4703"
"2016/04/20","0.5398","2700.0000","0.5467","0.5467","0.5398"
"2016/04/19","0.5393","1000.0000","0.5393","0.5393","0.5393"
"2016/04/18","0.5386","1501.0000","0.5399","0.5399","0.5386"
"2016/04/15","0.5391","1704.0000","0.5400","0.5400","0.5390"
"2016/04/14","0.5476","1357.0000","0.5345","0.5476","0.4544"
"2016/04/13","0.5076","0.0000","0.5076","0.5076","0.5076"
"2016/04/12","0.5076","7350.0000","0.5144","0.5210","0.5076"
"2016/04/11","0.5132","1004.0000","0.5132","0.5132","0.5132"
"2016/04/08","0.4200","0.0000","0.4200","0.4200","0.4200"
"2016/04/07","0.4200","500.0000","0.4200","0.4200","0.4200"
"2016/04/06","0.4162","502.0000","0.4162","0.4162","0.4162"
"2016/04/05","0.4991","15000.0000","0.4763","0.4991","0.4763"
"2016/04/04","0.4726","7600.0000","0.4777","0.4808","0.4194"
"2016/04/01","0.4754","0.0000","0.4754","0.4754","0.4754"
"2016/03/31","0.4754","7555.0000","0.4821","0.4821","0.3858"
"2016/03/30","0.5244","0.0000","0.5244","0.5244","0.5244"
"2016/03/29","0.5244","0.0000","0.5244","0.5244","0.5244"
"2016/03/28","0.5244","0.0000","0.5244","0.5244","0.5244"
"2016/03/24","0.5244","0.0000","0.5244","0.5244","0.5244"
"2016/03/23","0.5244","1900.0000","0.5244","0.5244","0.5244"
"2016/03/22","0.5334","0.0000","0.5334","0.5334","0.5334"
"2016/03/21","0.5334","1300.0000","0.5411","0.5411","0.5334"
"2016/03/18","0.5362","2886.0000","0.5260","0.5362","0.5260"
"2016/03/17","0.5290","146.0000","0.5290","0.5290","0.5290"
"2016/03/16","0.4356","0.0000","0.4356","0.4356","0.4356"
"2016/03/15","0.4356","0.0000","0.4356","0.4356","0.4356"
"2016/03/14","0.4356","892.0000","0.5262","0.5262","0.4356"
"2016/03/11","0.4340","225.0000","0.4340","0.4340","0.4340"
"2016/03/10","0.5210","1000.0000","0.5210","0.5210","0.5210"
"2016/03/09","0.5268","0.0000","0.5268","0.5268","0.5268"
"2016/03/08","0.5268","0.0000","0.5268","0.5268","0.5268"
"2016/03/07","0.5268","0.0000","0.5268","0.5268","0.5268"
"2016/03/04","0.5268","510.0000","0.5268","0.5268","0.5268"
"2016/03/03","0.5210","12010.0000","0.5030","0.5280","0.5030"
"2016/03/02","0.4428","2675.0000","0.4499","0.4499","0.4428"
"2016/03/01","0.3446","0.0000","0.3446","0.3446","0.3446"
"2016/02/29","0.3446","0.0000","0.3446","0.3446","0.3446"
"2016/02/26","0.3446","0.0000","0.3446","0.3446","0.3446"
"2016/02/25","0.3446","960.0000","0.3446","0.3446","0.3446"
"2016/02/24","0.3450","1070.0000","0.3450","0.3450","0.3450"
"2016/02/23","0.3466","0.0000","0.3466","0.3466","0.3466"
"2016/02/22","0.3466","0.0000","0.3466","0.3466","0.3466"
"2016/02/19","0.3466","0.0000","0.3466","0.3466","0.3466"
"2016/02/18","0.3466","0.0000","0.3466","0.3466","0.3466"
"2016/02/17","0.3466","0.0000","0.3466","0.3466","0.3466"
"2016/02/16","0.3466","0.0000","0.3466","0.3466","0.3466"
"2016/02/12","0.3466","0.0000","0.3466","0.3466","0.3466"
"2016/02/11","0.3466","0.0000","0.3466","0.3466","0.3466"
"2016/02/10","0.3466","1585.0000","0.3470","0.3470","0.3466"
"2016/02/09","0.3478","1000.0000","0.3478","0.3478","0.3478"
"2016/02/08","0.3251","0.0000","0.3251","0.3251","0.3251"
"2016/02/05","0.3251","0.0000","0.3251","0.3251","0.3251"
"2016/02/04","0.3251","0.0000","0.3251","0.3251","0.3251"
"2016/02/03","0.3251","0.0000","0.3251","0.3251","0.3251"
"2016/02/02","0.3251","0.0000","0.3251","0.3251","0.3251"
"2016/02/01","0.3251","15400.0000","0.4981","0.4981","0.3251"
"2016/01/29","0.4165","0.0000","0.4165","0.4165","0.4165"
"2016/01/28","0.4165","0.0000","0.4165","0.4165","0.4165"
"2016/01/27","0.4165","0.0000","0.4165","0.4165","0.4165"
"2016/01/26","0.4165","545.0000","0.4165","0.4165","0.4165"
"2016/01/25","0.3834","2900.0000","0.4702","0.4702","0.3834"
"2016/01/22","0.4793","0.0000","0.4793","0.4793","0.4793"
"2016/01/21","0.4793","0.0000","0.4793","0.4793","0.4793"
"2016/01/20","0.4793","0.0000","0.4793","0.4793","0.4793"
"2016/01/19","0.4793","1054.0000","0.4793","0.4793","0.4793"
"2016/01/15","0.4796","5500.0000","0.4858","0.4859","0.4796"
"2016/01/14","0.6354","0.0000","0.6354","0.6354","0.6354"
"2016/01/13","0.6354","0.0000","0.6354","0.6354","0.6354"
"2016/01/12","0.6354","4000.0000","0.6354","0.6354","0.6354"
"2016/01/11","0.6349","20400.0000","0.6009","0.6484","0.6009"
"2016/01/08","0.4676","0.0000","0.4676","0.4676","0.4676"
"2016/01/07","0.4676","0.0000","0.4676","0.4676","0.4676"
"2016/01/06","0.4676","0.0000","0.4676","0.4676","0.4676"
"2016/01/05","0.4676","5200.0000","0.4718","0.4718","0.4674"
"2016/01/04","0.3979","700.0000","0.4047","0.4047","0.3979"
